molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL561111,COc1c(C)cnc(CN2CC(=O)Nc3c(Cl)nc(N)nc32)c1C,active,348.7940000000001,1.6913399999999998,2.0,7.0,6.2441251443275085
CHEMBL565069,COc1c(C)cnc(Cn2c(=O)cnc3c(Cl)nc(N)nc32)c1C,inactive,346.7780000000001,1.4908399999999997,1.0,8.0,5.0
CHEMBL561773,COc1c(C)cnc(CN2CC(=O)N(C)c3c(Cl)nc(N)nc32)c1C,active,362.8210000000001,1.7156399999999998,1.0,7.0,6.031517051446065
CHEMBL549682,COc1c(C)cnc(CN2CC(=O)N(CCN3CCCC3)c3c(Cl)nc(N)nc32)c1C,active,445.95500000000027,2.18164,1.0,8.0,6.292429823902063
CHEMBL551245,COc1c(C)cnc(CN2CC(=O)N(C(C)C)c3c(Cl)nc(N)nc32)c1C,active,390.8750000000001,2.4942400000000005,1.0,7.0,7.301029995663981
CHEMBL552184,COc1c(C)cnc(CN2CC(=O)N(CC(C)C)c3c(Cl)nc(N)nc32)c1C,active,404.90200000000016,2.74184,1.0,7.0,7.3979400086720375
CHEMBL549887,COc1c(C)cnc(CN2CC(=O)N(C3CCCC3)c3c(Cl)nc(N)nc32)c1C,active,416.9130000000001,3.0284400000000007,1.0,7.0,6.958607314841775
CHEMBL561974,COc1c(C)cnc(CN2CC(=O)N(C(C)C(=O)NCCN(C)C)c3c(Cl)nc(N)nc32)c1C,active,490.9960000000002,1.1521400000000008,2.0,9.0,7.0
CHEMBL561448,COc1c(C)cnc(CN2CC(OC3CCCC3)=Nc3c(Cl)nc(N)nc32)c1C,active,416.9130000000001,3.742040000000002,1.0,8.0,8.0
CHEMBL551774,COc1c(C)cnc(CN2CC(=O)N(C(=O)NCCN3CCOCC3)c3c(Cl)nc(N)nc32)c1C,inactive,504.9790000000004,1.1276400000000002,2.0,10.0,5.0
CHEMBL559085,COc1c(C)cnc(CN2CC(=O)N(CC(C)C)c3c(C)nc(N)nc32)c1C,active,384.48400000000015,2.39686,1.0,7.0,6.008773924307505
CHEMBL562565,COc1c(C)cnc(CN2c3nc(N)nc(Cl)c3NC(=O)[C@@H]2CCO)c1C,active,392.84700000000015,1.4423399999999997,3.0,8.0,6.552841968657781
CHEMBL549348,COc1c(C)cnc(CN2c3nc(N)nc(Cl)c3NC(=O)[C@H]2C)c1C,active,362.8210000000001,2.07984,2.0,7.0,6.455931955649724
CHEMBL563346,COc1c(C)cnc(CN2c3nc(N)nc(Cl)c3NC(=O)[C@@H]2C)c1C,active,362.8210000000001,2.07984,2.0,7.0,6.366531544420414
CHEMBL562049,COc1c(C)cnc(CN2c3nc(N)nc(Cl)c3NC(=O)[C@@H]2C(C)C)c1C,active,390.8750000000001,2.7159400000000007,2.0,7.0,6.187086643357144
CHEMBL560908,COc1c(C)cnc(CN2c3nc(N)nc(Cl)c3NC(=O)[C@@H]2CC(C)C)c1C,active,404.90200000000016,3.106040000000001,2.0,7.0,6.431798275933005
CHEMBL564613,COc1c(C)cnc(CN2c3nc(N)nc(Cl)c3N(C(C)C)C(=O)[C@@H]2C(C)C)c1C,active,432.9560000000002,3.5188400000000026,1.0,7.0,7.221848749616356
CHEMBL556475,Cc1cnc(CN2CC(=O)N(CC(C)C)c3c(Cl)nc(N)nc32)c(C)c1Cl,active,409.32100000000014,3.3866400000000008,1.0,6.0,6.229147988357855
CHEMBL562249,Cc1cnc(CN2CC(=O)N(CC(C)C)c3c(Cl)nc(N)nc32)c(C)c1Br,active,453.7720000000001,3.4957400000000014,1.0,6.0,7.0
CHEMBL551852,COc1ccnc(CN2CC(=O)N(CC(C)C)c3c(Cl)nc(N)nc32)c1OC,active,406.87400000000014,2.1335999999999995,1.0,8.0,6.795880017344075
CHEMBL583865,CCNC(=O)C1c2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,active,360.797,2.584400000000002,3.0,4.0,6.522878745280337
CHEMBL565861,CCNC(=O)[C@H]1c2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,active,360.797,2.584400000000002,3.0,4.0,6.522878745280337
CHEMBL585869,O=C(C1c2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O)N1CCCC1,active,386.8350000000002,3.070700000000002,2.0,4.0,6.221848749616356
CHEMBL583202,O=C([C@H]1c2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O)N1CCCC1,active,386.8350000000002,3.070700000000002,2.0,4.0,6.221848749616356
CHEMBL566689,O=C(NCc1ccccc1)C1c2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,active,422.86800000000017,3.7647000000000026,3.0,4.0,6.154901959985743
CHEMBL568632,Cc1ccccc1[C@H]1CCCN1C(=O)c1cc(Cl)c(O)cc1O,active,331.79900000000004,4.036920000000005,2.0,3.0,6.0
CHEMBL1171332,COc1cccc(-c2cc(C(=O)Nc3cc4ccc(O[C@@H]5OC(C)(C)[C@H](OC)[C@@H](O)[C@H]5C)c(C)c4oc3=O)ccc2OC)c1,inactive,603.6680000000002,5.563620000000005,2.0,9.0,4.728158393463501
CHEMBL1438469,Cc1c(N=c2c(=O)c3ccccc3c2=O)c(=O)n(-c2ccccc2)n1C,inactive,345.358,1.4660199999999997,0.0,6.0,4.685553404212807
CHEMBL1576128,CCS(=O)(=O)NCc1ccc2[nH]c3c(c2c1)CCCC3,inactive,292.4040000000001,2.4860000000000007,2.0,2.0,4.534068677687721
CHEMBL1488313,NCc1cc(S(=O)(=O)Nc2cc(O)cc3cccnc23)ccc1F,inactive,347.37100000000004,2.3390000000000004,3.0,5.0,4.301029995663981
CHEMBL1447501,CCc1cc(C(=O)Cc2ccc(F)cc2)c(O)cc1O,inactive,274.291,3.2247000000000017,2.0,3.0,4.301029995663981
CHEMBL1486907,Nc1cc(N)nc(SCC(=O)Nc2nncs2)n1,inactive,283.34200000000004,0.22329999999999972,3.0,9.0,4.301029995663981
CHEMBL1330631,Nc1nonc1N1CCCCC1,inactive,168.19999999999996,0.6420999999999999,1.0,5.0,4.301029995663981
CHEMBL1448100,O=[N+]([O-])c1ccc(O)c2cccnc12,inactive,190.158,1.8485999999999996,1.0,4.0,4.301029995663981
CHEMBL3196377,CCOC(=O)c1c(C)oc2c1c(/C=N/CC1CCCO1)c(O)c1ccccc12,inactive,381.4280000000001,4.374620000000004,1.0,6.0,4.8759198431203
CHEMBL1592362,Nc1cc(N)nc(SCC(=O)Nc2nonc2N)n1,inactive,282.28900000000004,-0.6630000000000005,4.0,10.0,4.301029995663981
CHEMBL1498652,O=C1C(C2=C(O)c3ccccc3C2=O)=Nc2ccccc21,inactive,275.263,3.1210000000000013,1.0,4.0,4.301029995663981
CHEMBL1489106,Nc1ccc(Nc2nc3ccccc3s2)c(O)c1,inactive,257.31800000000004,3.327700000000001,3.0,5.0,4.301029995663981
CHEMBL1447712,O=C(COc1ccc(-c2ccccc2)cc1)N1CCN(C(=O)c2cccnc2)CC1,inactive,401.4660000000002,3.112000000000002,0.0,4.0,4.301029995663981
CHEMBL1627152,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)c(O)c1,inactive,294.288,2.1011999999999995,2.0,5.0,4.301029995663981
CHEMBL1380958,CCOC(=O)NC1(Nc2ccc(Cl)cn2)Oc2ccccc2O1,inactive,335.74700000000007,2.9757000000000016,2.0,6.0,4.301029995663981
CHEMBL1360323,O=C(O)CCC(=O)NCc1ccc2[nH]c3c(c2c1)CCCC3,inactive,300.3580000000002,2.5277000000000003,3.0,2.0,4.301029995663981
CHEMBL1473197,O=S(=O)(Nc1cc(O)cc2cccnc12)c1ccc(F)cc1,inactive,318.329,2.880300000000001,2.0,4.0,4.951820872534777
CHEMBL1551669,CCOc1ccc2ccccc2c1-c1cc(NS(=O)(=O)c2cc(Cl)ccc2Cl)ccc1N,inactive,487.4080000000002,6.5953000000000035,2.0,4.0,4.301029995663981
CHEMBL1409118,Nc1cc(N)nc(SCCOc2ccccc2F)n1,inactive,280.32800000000003,1.9512000000000003,2.0,6.0,4.301029995663981
CHEMBL1475213,O=C1C(=C2C=NC3=C(CCC=C3)N2)C(=O)c2ccccc21,inactive,276.295,2.555300000000001,1.0,4.0,4.301029995663981
CHEMBL1421089,Cc1ccccc1OCC(O)Cn1c(NCCN(C)C)nc2c1c(=O)n(C)c(=O)n2C,inactive,430.50900000000024,0.15552000000000188,2.0,10.0,4.301029995663981
CHEMBL1526851,Oc1ccc(-c2nc(-c3ccc(O)c(O)c3)cs2)cc1,active,285.324,3.5939000000000014,3.0,5.0,6.130533589919134
CHEMBL1381571,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@@H](C)C(=O)Nc3ccc4c(c3)OCO4)CC2)cc1,inactive,473.5510000000003,2.2678199999999995,2.0,6.0,4.92408459206333
CHEMBL1478881,Oc1ccc(-c2onc(C(F)(F)F)c2-c2cscn2)c(O)c1,inactive,328.271,3.8951000000000002,2.0,6.0,4.7456042064167425
CHEMBL53898,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,inactive,322.364,2.753780000000001,3.0,4.0,4.71845533040567
CHEMBL1341789,O=C(c1nnc(O)c2ccccc12)N1CCN(C2c3ccccc3-c3ccccc32)CC1,inactive,422.48800000000017,3.8632000000000026,1.0,5.0,4.301029995663981
CHEMBL361845,O=C(O)COc1c(Cl)cccc1Cl,inactive,221.03900000000002,2.4568000000000003,1.0,2.0,4.301029995663981
CHEMBL1490037,CCOC(=O)c1cnc(SC2CCc3ccccc3C2=O)nc1N,inactive,343.4080000000001,2.5252999999999997,1.0,7.0,4.8204453365263085
CHEMBL1332240,COc1ccc(-c2nc(C[S+]([O-])CC(=O)NCc3ccccn3)c(C)o2)cc1,inactive,399.4720000000001,2.6187200000000006,1.0,6.0,4.715091241382322
CHEMBL1360810,COc1cc(NC(=O)CCCCCCN)c2ncccc2c1,inactive,301.39,3.091100000000001,2.0,4.0,4.301029995663981
CHEMBL1447120,Cn1c(=O)c2c(nc(Oc3ccc4c(c3)OCO4)n2Cc2ccc(Cl)cc2)n(C)c1=O,inactive,440.84300000000013,2.6563999999999997,0.0,9.0,4.301029995663981
CHEMBL1529951,Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCN(c2ccccc2)CC1)CC3,inactive,388.51500000000016,3.1832200000000013,1.0,3.0,4.301029995663981
CHEMBL1578064,CCCc1cc(-c2[nH]ncc2-c2ccc3c(c2)OCCCO3)c(O)cc1O,inactive,366.41700000000014,4.268700000000004,3.0,5.0,4.912609055002812
CHEMBL489772,Nc1cccc(S(=O)(=O)Nc2ccc(O)c(-c3ccccc3O)c2)c1,inactive,356.4030000000001,3.147800000000001,4.0,5.0,4.301029995663981
CHEMBL1568892,CCc1ccc(-c2nnn(CCC(=O)OC)n2)cc1,inactive,260.29699999999997,1.4655999999999998,0.0,6.0,4.301029995663981
CHEMBL1530147,C=CCn1c(NC(=O)c2ccccc2Cl)c(C#N)c2nc3ccccc3nc21,inactive,387.8300000000001,4.547880000000003,1.0,5.0,4.301029995663981
CHEMBL1500220,c1ccc2[nH]c(SCc3ccc(-c4nnco4)cc3)nc2c1,inactive,308.36600000000004,3.9052000000000024,1.0,5.0,4.301029995663981
CHEMBL1530229,O=C(c1ccc2ccccc2c1)N1CCN(c2ccc(O)cc2)CC1,inactive,332.4030000000001,3.5078000000000022,1.0,3.0,4.301029995663981
CHEMBL1521422,O=C1c2cccnc2C(=O)N1Cc1ccc2c(c1)OCO2,inactive,282.25500000000005,1.6064999999999998,0.0,5.0,4.301029995663981
CHEMBL1412717,COc1ccc(NS(=O)(=O)c2ccccc2)c(OC)c1,inactive,293.34400000000005,2.5046,1.0,4.0,4.301029995663981
CHEMBL1302564,COc1cccc(C(=O)NCC(=O)n2nc(C)cc2C)c1,inactive,287.319,1.5787399999999996,1.0,5.0,4.301029995663981
CHEMBL456678,Cc1nc(-c2c(-c3ccc(O)cc3O)noc2C(F)(F)F)cs1,inactive,342.29799999999994,4.203520000000002,2.0,6.0,4.783736425440687
CHEMBL1530384,CCCc1cc2c(cc1NS(=O)(=O)c1ccc(CCNC(C)=O)cc1)OCO2,inactive,404.4880000000002,2.847200000000001,2.0,5.0,4.301029995663981
CHEMBL1461276,O=C(CSc1nnc(Cc2cc(O)nc(O)n2)n1-c1ccccc1)NCC1CCCO1,inactive,442.50100000000026,1.4465999999999999,3.0,10.0,4.301029995663981
CHEMBL1479881,O=C1C(=Cc2ccccn2)CNCC1=Cc1ccccn1,inactive,277.32699999999994,2.1159,1.0,4.0,4.301029995663981
CHEMBL1608331,COc1ccc(C2CC3=Nc4ncnn4C(c4ccccc4)C3=C(O)C2)cc1,inactive,372.4280000000001,4.351900000000003,1.0,6.0,4.301029995663981
CHEMBL1488035,CCn1nc(-c2ccccc2)nc2c(=O)n(C)c(=O)nc1-2,active,283.291,0.5236999999999996,0.0,7.0,6.865504144165326
CHEMBL1321811,CC(=O)Oc1cc2oc(=O)cc(C)c2cc1OC(C)=O,inactive,276.244,1.9520199999999999,0.0,6.0,4.301029995663981
CHEMBL489372,COc1ccc2c(c1-c1cc(NS(=O)(=O)c3ccc(C)cc3)ccc1N)OCO2,inactive,412.4670000000002,3.782320000000003,2.0,6.0,4.301029995663981
CHEMBL1597036,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)cc1OC,inactive,337.3530000000001,2.2333,1.0,6.0,4.442713008734687
CHEMBL1413772,Cc1ccc(OC(=O)c2ccc(N)cc2O)cc1,inactive,243.26200000000003,2.50202,2.0,4.0,4.301029995663981
CHEMBL1597199,Cc1cccc(NC(=O)c2c(O)c3cccc4c3n(c2=O)CCC4)n1,inactive,335.36300000000017,2.60902,2.0,5.0,4.301029995663981
CHEMBL1315272,Nc1cc(=O)c2n[nH][nH]c-2n1,inactive,151.12900000000002,-0.8200000000000005,3.0,4.0,4.301029995663981
CHEMBL1462093,CC(=O)c1ccc(NC(=O)CSc2nnc(Cc3cccn3C)n2-c2ccc(F)cc2)cc1,inactive,463.53800000000007,4.2691000000000034,1.0,7.0,4.301029995663981
CHEMBL1597467,COc1ccc(C2=NO[C@@H]3C(=O)N(c4ccc5c(c4)OCCO5)C(=O)[C@H]23)cc1OC,inactive,410.38200000000023,1.7674999999999998,0.0,8.0,4.527326908128012
CHEMBL3214200,CCCc1nc2ccccc2c(=O)n1/N=C/c1ccc(O)c(O)c1,inactive,323.35200000000003,2.642400000000002,2.0,6.0,4.754941604828119
CHEMBL99408,Nc1ccc2ncccc2c1,inactive,144.177,1.817,1.0,2.0,4.301029995663981
CHEMBL1423479,O=C1C2C3C=CC(C3)C2C(=O)N1CNc1ccc(O)cc1,inactive,284.315,1.5686999999999998,2.0,4.0,4.831991888997615
CHEMBL1501990,O=C(NC1(O)C(=O)c2ccccc2C1=O)c1ccccc1,inactive,281.267,1.1842,2.0,4.0,4.7093400096387485
CHEMBL1449293,COc1cccc(C(=O)NC2CC3CCCC(C2)N3CC(=O)Nc2ccccc2)c1.Cl,inactive,443.9750000000001,3.8710000000000027,2.0,4.0,4.805296996068177
CHEMBL404923,Oc1ccc2[nH]ccc2c1,inactive,133.15,1.8735,2.0,1.0,4.301029995663981
CHEMBL1480770,O=C(Cn1cnc2ccccc2c1=O)NCCC(=O)Nc1ccc2c(c1)OCCO2,inactive,408.41400000000016,1.3126999999999995,2.0,7.0,4.301029995663981
CHEMBL1492984,COC(=O)C1=C(C)N(c2cccc3ccccc23)C(=O)C1,inactive,281.3110000000001,3.023500000000001,0.0,3.0,4.301029995663981
CHEMBL1605701,O=C(NC1(C(F)(F)F)Oc2ccc(Cl)cc2O1)N1CCC2(CC1)OCCO2,inactive,408.7600000000004,2.8758000000000017,1.0,5.0,4.631536457345807
CHEMBL3189821,COc1ccc(OC)c(/C=N/c2oc(-c3ccco3)c(-c3ccco3)c2C#N)c1,inactive,388.37900000000013,5.439080000000004,0.0,7.0,4.675589950850827
CHEMBL1598040,CCn1nnc(NC(=O)COc2cc(C)ccc2C(C)C)n1,inactive,303.36600000000004,2.14232,1.0,6.0,4.301029995663981
CHEMBL490602,COc1ccc2c(c1-c1cc(NS(=O)(=O)c3cccc(N)c3)ccc1N)OCO2,inactive,413.4550000000002,3.0561000000000007,3.0,7.0,4.301029995663981
CHEMBL1322994,CCOC(=O)Cc1c[nH]c2ccc(N)cc12,inactive,218.256,1.8557,2.0,3.0,4.301029995663981
CHEMBL1453910,COc1ccc(-n2nc3c(c2NC(=O)c2ccc(Br)cc2)C[S+]([O-])C3)cc1,inactive,446.32600000000014,3.6580000000000013,1.0,5.0,4.301029995663981
CHEMBL1436635,CC(=O)CCCNc1c(OCc2ccccc2)ccc2c(C)cc(=O)oc12,inactive,365.4290000000002,4.461520000000004,1.0,5.0,4.301029995663981
CHEMBL1559511,CCOc1ccc2ccccc2c1-c1cc(NS(=O)(=O)c2ccc(OC)c(OC)c2)ccc1N,inactive,478.5700000000003,5.305700000000005,2.0,6.0,4.301029995663981
CHEMBL1363056,O=C(Nc1nc(-c2ccc3c(c2)OCO3)cs1)C1COc2ccccc2O1,inactive,382.3970000000001,3.3173000000000012,1.0,7.0,4.301029995663981
CHEMBL99932,Nc1cccc2cccnc12,inactive,144.17699999999996,1.817,1.0,2.0,4.301029995663981
CHEMBL1610341,O=C(OC1CCc2ccccc2C1=O)c1ccccc1O,inactive,282.295,2.746700000000002,1.0,4.0,4.301029995663981
CHEMBL1424680,CCOc1cc(N2CCOCC2)c(OCC)cc1NC1=NCCCCC1.Cl,inactive,397.9470000000002,4.126800000000004,1.0,6.0,4.885929718625644
CHEMBL1627149,Nc1ccc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1-c1ccccc1O,inactive,385.4010000000001,3.350400000000002,3.0,6.0,4.301029995663981
CHEMBL1335945,Nc1nc2c(s1)CCc1c-2cnn1-c1ccccc1,inactive,268.345,2.6766000000000005,1.0,5.0,4.950316910911751
CHEMBL1463829,CCCCn1c(NC(=O)c2ccco2)c(C(=O)OCC)c2nc3ccccc3nc21,inactive,406.4420000000002,4.406600000000003,1.0,7.0,4.301029995663981
CHEMBL1520982,CC(C)CN1C(=O)NC(NC(=O)c2ccco2)(C(F)(F)F)C1=O,inactive,333.266,1.4757999999999996,2.0,4.0,4.301029995663981
CHEMBL3207650,CN(c1ccccc1)c1ccc(/C=c2\s/c(=C(/C#N)C(=O)C(C)(C)C)n(Cc3ccco3)c2=O)cc1,inactive,497.6200000000003,4.437280000000004,0.0,7.0,4.871878716997258
CHEMBL2001481,CN(C)c1ccc(/N=C/c2nc(-c3ccccc3)oc2O)cc1,inactive,307.353,3.863800000000003,1.0,5.0,4.563805537679064
CHEMBL1385512,O=C(O)c1ccccc1C1=Nc2ccc(O)cc2Oc2cc(O)ccc21,inactive,347.3260000000001,4.070800000000002,3.0,5.0,4.884589209866081
CHEMBL1515318,N#Cc1cc(S(=O)(=O)Nc2cc(O)cc3cccnc23)ccc1F,inactive,343.33900000000006,2.7519800000000005,2.0,5.0,4.447764103755367
CHEMBL1317471,COc1cc(NCCCC(C)=O)c2nccc(Cl)c2c1,inactive,292.766,3.677900000000003,1.0,4.0,4.301029995663981
CHEMBL1503638,C=CCn1c(N)c(C(=O)OCC(C)C)c2nc3ccccc3nc21,inactive,324.384,3.1655000000000015,1.0,6.0,4.301029995663981
CHEMBL497,Oc1c(I)cc(Cl)c2cccnc12,inactive,305.502,3.1984000000000004,1.0,2.0,4.301029995663981
CHEMBL1200596,Oc1c(Cl)cc(Cl)c2cccnc12,inactive,214.051,3.2472000000000003,1.0,2.0,4.301029995663981
CHEMBL1581554,O=c1c(-c2ccc3c(c2)OCCO3)coc2c(CN3CCOCC3)c(O)ccc12,inactive,395.4110000000002,2.769000000000001,1.0,7.0,4.301029995663981
CHEMBL1376197,Nc1cc(=O)nc(SCC(=O)c2ccc3c(c2)OCO3)[nH]1,inactive,305.31500000000005,1.0557999999999998,2.0,7.0,4.301029995663981
CHEMBL1464468,COc1ccc(NCc2cc3cc(OC)ccc3nc2O)cc1,inactive,310.353,3.569700000000002,2.0,5.0,4.301029995663981
CHEMBL1494251,N#Cc1cc(S(=O)(=O)Nc2cc(OCc3ccccc3)cc3cccnc23)ccc1F,inactive,433.4640000000001,4.6253800000000025,1.0,5.0,4.301029995663981
CHEMBL1528757,Nc1cc(N)c(OCC(F)(F)F)cc1OCC(F)(F)F,inactive,304.18999999999994,2.733200000000001,2.0,4.0,4.459619213906829
CHEMBL1521429,CCSc1nnc2c(n1)OC(c1ccc(C(=O)O)cc1)N(C(C)=O)c1ccccc1-2,inactive,422.4660000000001,3.792900000000003,1.0,7.0,4.301029995663981
CHEMBL325916,Nc1ccc2[nH]ccc2c1,inactive,132.166,1.7500999999999998,2.0,1.0,4.301029995663981
CHEMBL1515444,CCOc1ccc2ccccc2c1-c1cc(NS(=O)(=O)c2cc(Cl)ccc2Cl)ccc1NC(=O)OC(C)(C)C,inactive,587.5250000000001,8.360100000000005,2.0,5.0,4.301029995663981
CHEMBL1528924,Cc1occc1C(=O)NC(C)C(C)(C)C,inactive,209.289,2.7524200000000008,1.0,2.0,4.301029995663981
CHEMBL1332170,Cn1c(=O)c2c(nc(CN3CCc4ccccc4C3)n2CCCO)n(C)c1=O,inactive,383.45200000000017,0.3743999999999997,1.0,8.0,4.301029995663981
CHEMBL489971,COc1ccc(S(=O)(=O)Nc2ccc(O)c(-c3ccccc3O)c2)cc1OC,inactive,401.4400000000001,3.5828000000000015,3.0,6.0,4.301029995663981
CHEMBL1386623,Cc1noc(C(=O)Nc2ccc3c(c2)OCO3)c1Cl,inactive,280.667,2.617420000000001,1.0,5.0,4.647695896454871
CHEMBL1336718,COc1ccc(C2=NO[C@@H]3C(=O)N(c4c(C)cccc4C)C(=O)[C@H]23)cc1OC,inactive,380.40000000000015,2.6131400000000005,0.0,6.0,4.595720618945426
CHEMBL1560816,CC(=O)Oc1cc2c(C(=O)NCCN3CCOCC3)c(C)oc2c2ccccc12,inactive,396.44300000000015,2.8817200000000014,1.0,6.0,4.705547001282945
CHEMBL1465135,Cc1cc(O)cc(O)c1-c1onc(C(F)(F)F)c1-c1cscn1,inactive,342.298,4.203520000000002,2.0,6.0,4.811029353773029
CHEMBL1474167,COc1cc(NCCCC(C)N)c2nccc(Cl)c2c1,inactive,293.79800000000006,3.4361000000000015,2.0,4.0,4.903089986991944
CHEMBL1306960,CCn1c(CSc2nnc(-c3cccnc3)n2-c2ccccc2C)nc2cc(C(=O)O)ccc21.Cl,active,507.0190000000003,5.4196200000000045,1.0,8.0,6.167810538931487
CHEMBL521966,COc1ccc(S(=O)(=O)Nc2ccc(N)c(-c3ccccc3O)c2)cc1OC,inactive,400.45600000000013,3.4594000000000014,3.0,6.0,4.301029995663981
CHEMBL1306951,CC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)o2)c1,inactive,486.5750000000003,3.454500000000002,1.0,8.0,4.301029995663981
CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,inactive,444.44000000000017,-0.21439999999999837,6.0,9.0,4.648833954484443
CHEMBL1317797,Nc1ccc(Cc2ccccc2)c(O)c1,inactive,199.25300000000001,2.565200000000001,2.0,2.0,4.301029995663981
CHEMBL3210051,Nc1c(S(=O)(=O)c2cccc(Cl)c2)c2nc3ccccc3nc2n1/N=C/c1ccc(O)c(O)c1,inactive,493.9320000000002,3.9463000000000017,3.0,9.0,4.301029995663981
CHEMBL1387078,O=S(=O)(c1cccc(-c2nnco2)c1)N1CCCC1,inactive,279.321,1.5211000000000001,0.0,5.0,4.301029995663981
CHEMBL1495074,CCN(CC)CC(O)c1ccnc2c(O)cccc12,inactive,260.33700000000005,2.3156,2.0,4.0,4.301029995663981
CHEMBL1534307,CC(C)(C)OC(=O)Nc1cccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)c1-c1ccccc1O,inactive,509.4110000000003,6.513800000000005,3.0,5.0,4.301029995663981
CHEMBL1544329,CCn1cc(C(=O)NCc2ccccn2)c(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc21,inactive,454.55200000000036,2.521000000000001,1.0,6.0,4.759173790121099
CHEMBL310555,Oc1cccc2cccnc12,inactive,145.16099999999997,1.9403999999999995,1.0,2.0,4.301029995663981
CHEMBL1426787,Cc1cc(SCC(N)=O)nc(SCC(=O)c2ccccc2)n1,inactive,333.438,2.3374200000000007,1.0,6.0,4.301029995663981
CHEMBL1404609,Nc1ccc(NS(=O)(=O)c2ccccc2N)cc1-c1ccccc1O,inactive,355.4190000000001,3.0244000000000013,4.0,5.0,4.301029995663981
CHEMBL1483290,O=C(COc1ccccc1Cl)c1ccc(O)cc1O,inactive,278.691,3.0129000000000015,2.0,4.0,4.301029995663981
CHEMBL1505489,CCOC(=O)c1sc(NC(=O)CSc2nnc(-c3ccc(OC)cc3)n2CCOC)nc1C,inactive,491.5950000000003,3.272520000000002,1.0,11.0,4.301029995663981
CHEMBL1337744,CCOc1ccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)c2cccnc12,inactive,372.40200000000016,3.163000000000001,1.0,6.0,4.795736181118505
CHEMBL1515699,Nc1cccc(S(=O)(=O)Nc2ccc(N)c(-c3ccccc3O)c2)c1,inactive,355.41900000000004,3.024400000000001,4.0,5.0,4.301029995663981
CHEMBL1307875,O=S(=O)(Cc1ccc(Cl)cc1)Nc1ccc2c(c1)OCO2,inactive,325.77300000000014,3.010600000000001,1.0,4.0,4.301029995663981
CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,inactive,180.159,1.1956,3.0,3.0,4.301029995663981
CHEMBL489970,Cc1ccc(S(=O)(=O)Nc2ccc(O)c(-c3ccccc3O)c2)cc1,inactive,355.4150000000001,3.8740200000000016,3.0,4.0,4.301029995663981
CHEMBL1337685,COC(=O)c1ccc2c(c1)SC1=C(O)CCCC1=N2,inactive,275.32899999999995,3.6049000000000015,1.0,5.0,4.962888380070888
CHEMBL1627148,Nc1ccc(NS(=O)(=O)c2ccccc2[N+](=O)[O-])cc1-c1ccccc1O,inactive,385.4010000000001,3.350400000000002,3.0,6.0,4.301029995663981
CHEMBL1573700,CCOC(=O)NC1(NCc2ccccc2)Oc2ccccc2O1,inactive,314.34100000000007,2.6050000000000004,2.0,5.0,4.4760000520149
CHEMBL932,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,inactive,504.6360000000004,-0.017599999999997396,4.0,12.0,4.676372567546182
CHEMBL449298,Nc1ccc(O)c2ncccc12,inactive,160.17600000000002,1.5226,2.0,3.0,4.55900060666153
CHEMBL1355948,COC(=O)c1cc(=O)[nH]c2ccc(C)cc12,inactive,217.224,1.62312,1.0,3.0,4.301029995663981
CHEMBL1317901,Nc1cc(Br)cc2cccnc12,inactive,223.07300000000004,2.5795000000000003,1.0,2.0,4.301029995663981
CHEMBL1370010,Cc1cc(=O)oc2c(N)c(O)ccc12,inactive,191.186,1.3892199999999997,2.0,4.0,4.301029995663981
CHEMBL1529560,NNc1ccc2c(Cl)cc(Cl)c(O)c2n1,inactive,244.08100000000002,2.5328000000000004,3.0,4.0,4.301029995663981
CHEMBL1467240,CCSCCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1,inactive,320.41400000000004,2.610800000000001,2.0,4.0,4.301029995663981
CHEMBL1368984,CC1(C)CC(=O)c2c(O)cc(O)cc2O1,inactive,208.213,1.8416000000000001,2.0,4.0,4.301029995663981
